run_id,mode,host,target_id,media,device,mount,workload,rw,block_size,jobs,repetition,session,attempt,completion_reason,io_bytes,gib,fio_runtime_ms,seconds,bw_bytes_s,bw_mib_s,iops,total_ios,clat_mean_ns,clat_p50_ns,clat_p95_ns,clat_p99_ns,clat_p99_9_ns,command_wall_seconds,preparation_generation,artifact
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,4,3,1,1,time_limit,140218728448,130.5888671875,60057,60.057,2335111989,2226.9363298416138,2224.8713,133599,57215546.11823265,57409536,96993280,112721920,137363456,65.40058523416519,1,raw/105__seq_read__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,4,3,1,1,time_limit,297757835264,277.30859375,60032,60.032,4960330621,4730.539914131165,4728.45753,283839,26904048.276547898,37486592,44826624,50593792,67633152,65.38872868940234,1,raw/105__seq_write__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,4,3,1,1,time_limit,289003929600,269.1558837890625,60004,60.004,4816431114,4593.306650161743,36744.386678,2204801,3456881.6842111237,3063808,5275648,8224768,9109504,65.34275737218559,1,raw/105__rand_read_128k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,4,3,1,1,time_limit,194264698880,180.92309951782227,60001,60.001,3237691018,3087.7027683258057,790449.792504,47427778,159986.92940437808,112128,493568,978944,1810432,65.32709432579577,1,raw/105__rand_read_4k__r3/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_read,read,1m,4,4,1,1,time_limit,287678922752,267.921875,60029,60.029,4792711770,4570.6861209869385,4568.586975,274226,27758954.51876807,26345472,45875200,58982400,72876032,65.3534250408411,1,raw/105__seq_read__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,4,4,1,1,time_limit,283325235200,263.8671875,60033,60.033,4720191123,4501.5250425338745,4499.425906,270074,28265089.820003193,28704768,46923776,54788096,68681728,65.39310206100345,1,raw/105__seq_write__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,4,4,1,1,time_limit,299470159872,278.9033203125,60003,60.003,4990919783,4759.712012290955,38075.629552,2284652,3336234.6667544143,2506752,13172736,19791872,24248320,65.33851523324847,1,raw/105__rand_read_128k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,4,4,1,1,time_limit,193575448576,180.28118515014648,60001,60.001,3226203705,3076.747612953186,787645.289245,47259505,160566.97127338185,111104,528384,1028096,1843200,65.32790775224566,1,raw/105__rand_read_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_write_4k,randwrite,4k,4,4,1,1,time_limit,224934694912,209.48675918579102,60001,60.001,3748849099,3575.1811017990112,915244.279262,54915572,138025.45489167646,134144,154624,203776,667648,65.32864726521075,1,raw/105__rand_write_4k__r4/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,seq_write,write,1m,4,5,1,1,time_limit,282740129792,263.322265625,60033,60.033,4710262990,4492.056837081909,4489.974414,269517,28351130.79085376,43253760,47448064,51118080,65273856,65.38796008564532,1,raw/105__seq_write__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_128k,randread,128k,4,5,1,1,time_limit,282708672512,263.29296875,60004,60.004,4711497107,4493.2337827682495,35943.78708,2156771,3533955.2723347456,3194880,6062080,8290304,9240576,65.3452570233494,1,raw/105__rand_read_128k__r5/attempt-1
79a3fd0b23684e1495a4786e040acaba,full,colva1,105,nvme,/dev/nvme0n1p1,/mnt/nvme1,rand_read_4k,randread,4k,4,5,1,1,time_limit,191589351424,178.43148803710938,60001,60.001,3193102636,3045.179973602295,779563.973934,46774618,162242.71280209403,114176,460800,880640,1548288,65.32830160856247,1,raw/105__rand_read_4k__r5/attempt-1
